                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                      0,                 12.651,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3411,                      0,             0.00089102,             0.00089102,             0.00089102
                    143,                  6e-05,                 12.538,                  3e-05,                      0,                      0,                      0,                      0,                      0,                 7.3411,                      0,             0.00088945,             0.00088945,             0.00088945
                    144,                      0,                 12.537,                      0,                      0,                      0,                      0,                      0,                      0,                 7.4231,                      0,             0.00088788,             0.00088788,             0.00088788
                    145,                      0,                 12.331,                      0,                      0,                      0,                      0,                      0,                      0,                 7.4231,                      0,             0.00088631,             0.00088631,             0.00088631
                    146,                  1e-05,                 12.383,                  1e-05,                      0,                      0,                      0,                      0,                      0,                 7.4231,                      0,             0.00088474,             0.00088474,             0.00088474
                    147,                      0,                 12.321,                      0,                      0,                      0,                      0,                      0,                      0,                 7.4231,                      0,             0.00088317,             0.00088317,             0.00088317
                    148,                      0,                 12.351,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3891,                      0,             0.00088159,             0.00088159,             0.00088159
                    149,                      0,                 12.056,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3891,                      0,             0.00088002,             0.00088002,             0.00088002
                    150,                      0,                  12.14,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3891,                      0,             0.00087845,             0.00087845,             0.00087845
                    151,                  1e-05,                 12.106,                  1e-05,                      0,                      0,                      0,                      0,                      0,                 7.3891,                      0,             0.00087688,             0.00087688,             0.00087688
                    152,                      0,                 12.108,                      0,                      0,                      0,                      0,                      0,                      0,                 7.2358,                      0,             0.00087531,             0.00087531,             0.00087531
                    153,                      0,                 11.843,                      0,                      0,                      0,                      0,                      0,                      0,                 7.2358,                      0,             0.00087374,             0.00087374,             0.00087374
                    154,                      0,                 11.819,                      0,                      0,                      0,                      0,                      0,                      0,                 7.2358,                      0,             0.00087217,             0.00087217,             0.00087217
                    155,                0.00259,                 11.987,                 0.0017,                      0,                      0,                      0,                      0,                      0,                 7.2358,                      0,              0.0008706,              0.0008706,              0.0008706
                    156,                      0,                 11.872,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3232,                      0,             0.00086902,             0.00086902,             0.00086902
                    157,                      0,                 12.189,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3232,                      0,             0.00086745,             0.00086745,             0.00086745
                    158,                      0,                 11.787,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3232,                      0,             0.00086588,             0.00086588,             0.00086588
                    159,                      0,                 11.807,                      0,                      0,                      0,                      0,                      0,                      0,                 7.3232,                      0,             0.00086431,             0.00086431,             0.00086431
                    160,                      0,                 11.854,                      0,                      0,                      0,                      0,                      0,                      0,                  7.734,                      0,             0.00086274,             0.00086274,             0.00086274
                    161,                      0,                 11.397,                      0,                      0,                      0,                      0,                      0,                      0,                  7.734,                      0,             0.00086117,             0.00086117,             0.00086117
                    162,                  1e-05,                 11.869,                      0,                      0,                      0,                      0,                      0,                      0,                  7.734,                      0,              0.0008596,              0.0008596,              0.0008596
                    163,                      0,                 11.481,                      0,                      0,                      0,                      0,                      0,                      0,                  7.734,                      0,             0.00085803,             0.00085803,             0.00085803
                    164,                  8e-05,                 11.425,                0.00017,                      0,                      0,                      0,                      0,                      0,                 7.9691,                      0,             0.00085645,             0.00085645,             0.00085645
                    165,                      0,                 11.211,                      0,                      0,                      0,                      0,                      0,                      0,                 7.9691,                      0,             0.00085488,             0.00085488,             0.00085488
                    166,                      0,                 11.329,                      0,                      0,                      0,                      0,                      0,                      0,                 7.9691,                      0,             0.00085331,             0.00085331,             0.00085331
                    167,                0.00027,                 11.284,                0.00022,                      0,                      0,                      0,                      0,                      0,                 7.9691,                      0,             0.00085174,             0.00085174,             0.00085174
                    168,                      0,                 11.272,                      0,                      0,                      0,                      0,                      0,                0.00063,                  7.785,                 0.0006,             0.00085017,             0.00085017,             0.00085017
                    169,                  7e-05,                 11.082,                  7e-05,                      0,                      0,                      0,                      0,                0.00063,                  7.785,                 0.0006,              0.0008486,              0.0008486,              0.0008486
                    170,                0.00011,                 11.086,                  5e-05,                      0,                      0,                      0,                      0,                0.00063,                  7.785,                 0.0006,             0.00084703,             0.00084703,             0.00084703
                    171,                      0,                 11.093,                      0,                      0,                      0,                      0,                      0,                0.00063,                  7.785,                 0.0006,             0.00084546,             0.00084546,             0.00084546
                    172,                0.00029,                 11.077,                0.00017,                      0,                      0,                      0,                      0,                0.00112,                 7.5788,                0.00127,             0.00084388,             0.00084388,             0.00084388
                    173,                  1e-05,                 10.886,                  1e-05,                      0,                      0,                      0,                      0,                0.00112,                 7.5788,                0.00127,             0.00084231,             0.00084231,             0.00084231
                    174,                      0,                 10.917,                      0,                      0,                      0,                      0,                      0,                0.00112,                 7.5788,                0.00127,             0.00084074,             0.00084074,             0.00084074
                    175,                      0,                 10.869,                      0,                      0,                      0,                      0,                      0,                0.00112,                 7.5788,                0.00127,             0.00083917,             0.00083917,             0.00083917
                    176,                      0,                 10.901,                      0,                      0,                      0,                      0,                      0,                0.00088,                 7.3756,                0.00167,              0.0008376,              0.0008376,              0.0008376
                    177,                      0,                 10.676,                      0,                      0,                      0,                      0,                      0,                0.00088,                 7.3756,                0.00167,             0.00083603,             0.00083603,             0.00083603
                    178,                      0,                 10.714,                      0,                      0,                      0,                      0,                      0,                0.00088,                 7.3756,                0.00167,             0.00083446,             0.00083446,             0.00083446
                    179,                      0,                 10.638,                      0,                      0,                      0,                      0,                      0,                0.00088,                 7.3756,                0.00167,             0.00083288,             0.00083288,             0.00083288
                    180,                      0,                 10.832,                      0,                      0,                      0,                      0,                      0,                0.00261,                 7.1262,                0.00544,             0.00083131,             0.00083131,             0.00083131
                    181,                      0,                 10.551,                      0,                      0,                      0,                      0,                      0,                0.00261,                 7.1262,                0.00544,             0.00082974,             0.00082974,             0.00082974
                    182,                      0,                 10.485,                      0,                      0,                      0,                      0,                      0,                0.00261,                 7.1262,                0.00544,             0.00082817,             0.00082817,             0.00082817
                    183,                      0,                 10.501,                      0,                      0,                      0,                      0,                      0,                0.00261,                 7.1262,                0.00544,              0.0008266,              0.0008266,              0.0008266
                    184,                0.00444,                 10.533,                0.00345,                      0,                      0,                      0,                      0,                0.00198,                 7.0115,                0.00167,             0.00082503,             0.00082503,             0.00082503
                    185,                      0,                 10.416,                      0,                      0,                      0,                      0,                      0,                0.00198,                 7.0115,                0.00167,             0.00082346,             0.00082346,             0.00082346
                    186,                      0,                 10.355,                      0,                      0,                      0,                      0,                      0,                0.00198,                 7.0115,                0.00167,             0.00082189,             0.00082189,             0.00082189
                    187,                 0.0001,                 10.277,                  4e-05,                      0,                      0,                      0,                      0,                0.00198,                 7.0115,                0.00167,             0.00082031,             0.00082031,             0.00082031
                    188,                      0,                 10.326,                      0,                      0,                      0,                      0,                      0,                0.05289,                 6.9607,                0.09183,             0.00081874,             0.00081874,             0.00081874
                    189,                 0.0015,                 10.092,                0.00101,                      0,                      0,                      0,                      0,                0.05289,                 6.9607,                0.09183,             0.00081717,             0.00081717,             0.00081717
                    190,                      0,                 10.098,                      0,                      0,                      0,                      0,                      0,                0.05289,                 6.9607,                0.09183,              0.0008156,              0.0008156,              0.0008156
                    191,                0.00235,                 10.154,                0.00097,                      0,                      0,                      0,                      0,                0.05289,                 6.9607,                0.09183,             0.00081403,             0.00081403,             0.00081403
                    192,                      0,                 10.085,                      0,                      0,                      0,                      0,                      0,                 0.0948,                 6.9071,                0.06331,             0.00081246,             0.00081246,             0.00081246
                    193,                 0.0616,                 9.9704,                 0.0229,                      0,                      0,                      0,                      0,                 0.0948,                 6.9071,                0.06331,             0.00081089,             0.00081089,             0.00081089
                    194,                0.00236,                 9.9063,                0.00087,                      0,                      0,                      0,                      0,                 0.0948,                 6.9071,                0.06331,             0.00080932,             0.00080932,             0.00080932
                    195,                0.09196,                 9.9465,                 0.0646,                      0,                      0,                      0,                      0,                 0.0948,                 6.9071,                0.06331,             0.00080774,             0.00080774,             0.00080774
                    196,                0.05748,                 9.9694,                0.03523,                      0,                      0,                      0,                      0,                0.01641,                 6.7652,                 0.0171,             0.00080617,             0.00080617,             0.00080617
                    197,                0.00269,                 9.7447,                0.00117,                      0,                      0,                      0,                      0,                0.01641,                 6.7652,                 0.0171,              0.0008046,              0.0008046,              0.0008046
                    198,                0.04877,                 9.8829,                0.02204,                      0,                      0,                      0,                      0,                0.01641,                 6.7652,                 0.0171,             0.00080303,             0.00080303,             0.00080303
                    199,                0.01924,                 9.7689,                0.00698,                      0,                      0,                      0,                      0,                0.01641,                 6.7652,                 0.0171,             0.00080146,             0.00080146,             0.00080146
                    200,                  2e-05,                  9.781,                  1e-05,                      0,                      0,                      0,                      0,                 0.0118,                 6.8381,                 0.0072,             0.00079989,             0.00079989,             0.00079989
                    201,                      0,                 9.6621,                      0,                      0,                      0,                      0,                      0,                 0.0118,                 6.8381,                 0.0072,             0.00079832,             0.00079832,             0.00079832
                    202,                0.00111,                 9.5294,                0.00046,                      0,                      0,                      0,                      0,                 0.0118,                 6.8381,                 0.0072,             0.00079675,             0.00079675,             0.00079675
                    203,                0.00213,                 9.5519,                0.00104,                      0,                      0,                      0,                      0,                 0.0118,                 6.8381,                 0.0072,             0.00079517,             0.00079517,             0.00079517
                    204,                      0,                 9.5744,                      0,                      0,                      0,                      0,                      0,                0.00011,                 6.7982,                  6e-05,              0.0007936,              0.0007936,              0.0007936
                    205,                0.00082,                 9.3901,                0.00048,                      0,                      0,                      0,                      0,                0.00011,                 6.7982,                  6e-05,             0.00079203,             0.00079203,             0.00079203
                    206,                0.02024,                 9.3792,                0.00826,                      0,                      0,                      0,                      0,                0.00011,                 6.7982,                  6e-05,             0.00079046,             0.00079046,             0.00079046
                    207,                      0,                 9.3952,                      0,                      0,                      0,                      0,                      0,                0.00011,                 6.7982,                  6e-05,             0.00078889,             0.00078889,             0.00078889
                    208,                0.03919,                  9.429,                0.01378,                      0,                      0,                      0,                      0,                      0,                 6.5922,                      0,             0.00078732,             0.00078732,             0.00078732
                    209,                      0,                 9.2111,                      0,                      0,                      0,                      0,                      0,                      0,                 6.5922,                      0,             0.00078575,             0.00078575,             0.00078575
                    210,                0.03262,                 9.2309,                0.02019,                      0,                      0,                      0,                      0,                      0,                 6.5922,                      0,             0.00078418,             0.00078418,             0.00078418
                    211,                0.55365,                 9.5694,                0.26784,                      0,                      0,                      0,                      0,                      0,                 6.5922,                      0,              0.0007826,              0.0007826,              0.0007826
                    212,                0.88651,                 9.7785,                0.32968,                      0,                      0,                      0,                      0,                      0,                 6.3535,                      0,             0.00078103,             0.00078103,             0.00078103
                    213,                0.79071,                 9.5397,                0.59813,                      0,                      0,                      0,                      0,                      0,                 6.3535,                      0,             0.00077946,             0.00077946,             0.00077946
                    214,                0.02685,                 9.0948,                0.00939,                      0,                      0,                      0,                      0,                      0,                 6.3535,                      0,             0.00077789,             0.00077789,             0.00077789
                    215,                      0,                 9.0378,                      0,                      0,                      0,                      0,                      0,                      0,                 6.3535,                      0,             0.00077632,             0.00077632,             0.00077632
                    216,                0.82662,                 9.5174,                0.58787,                      0,                      0,                      0,                      0,                      0,                 6.1335,                      0,             0.00077475,             0.00077475,             0.00077475
                    217,                      0,                 8.8987,                      0,                      0,                      0,                      0,                      0,                      0,                 6.1335,                      0,             0.00077318,             0.00077318,             0.00077318
                    218,                 0.0225,                 8.9522,                0.01103,                      0,                      0,                      0,                      0,                      0,                 6.1335,                      0,             0.00077161,             0.00077161,             0.00077161
                    219,                0.00352,                 8.9045,                0.00142,                      0,                      0,                      0,                      0,                      0,                 6.1335,                      0,             0.00077003,             0.00077003,             0.00077003
                    220,                0.67818,                 9.2812,                0.28893,                      0,                      0,                      0,                      0,                      0,                 5.9451,                      0,             0.00076846,             0.00076846,             0.00076846
                    221,                0.54383,                  9.081,                0.25045,                      0,                      0,                      0,                      0,                      0,                 5.9451,                      0,             0.00076689,             0.00076689,             0.00076689
                    222,                0.03762,                 8.8371,                0.01175,                      0,                      0,                      0,                      0,                      0,                 5.9451,                      0,             0.00076532,             0.00076532,             0.00076532
                    223,                      0,                 8.8187,                      0,                      0,                      0,                      0,                      0,                      0,                 5.9451,                      0,             0.00076375,             0.00076375,             0.00076375
                    224,                      0,                 8.7837,                      0,                      0,                      0,                      0,                      0,                      0,                 5.7859,                      0,             0.00076218,             0.00076218,             0.00076218
                    225,                      0,                 8.6003,                      0,                      0,                      0,                      0,                      0,                      0,                 5.7859,                      0,             0.00076061,             0.00076061,             0.00076061
                    226,                      0,                 8.5837,                      0,                      0,                      0,                      0,                      0,                      0,                 5.7859,                      0,             0.00075904,             0.00075904,             0.00075904
                    227,                0.05611,                  8.602,                0.02713,                      0,                      0,                      0,                      0,                      0,                 5.7859,                      0,             0.00075746,             0.00075746,             0.00075746
                    228,                 0.9546,                 9.1078,                0.34471,                      0,                      0,                      0,                      0,                      0,                 5.6809,                      0,             0.00075589,             0.00075589,             0.00075589
                    229,                      0,                 8.5121,                      0,                      0,                      0,                      0,                      0,                      0,                 5.6809,                      0,             0.00075432,             0.00075432,             0.00075432
                    230,                 1.6189,                 9.2467,                0.63442,                      0,                      0,                      0,                      0,                      0,                 5.6809,                      0,             0.00075275,             0.00075275,             0.00075275
                    231,                0.99833,                 8.9505,                0.30518,                      0,                      0,                      0,                      0,                      0,                 5.6809,                      0,             0.00075118,             0.00075118,             0.00075118
                    232,                      0,                 8.5163,                      0,                      0,                      0,                      0,                      0,                      0,                 5.6341,                      0,             0.00074961,             0.00074961,             0.00074961
                    233,                0.48231,                  8.584,                0.22059,                      0,                      0,                      0,                      0,                      0,                 5.6341,                      0,             0.00074804,             0.00074804,             0.00074804
                    234,                 0.0102,                 8.3428,                0.00488,                      0,                      0,                      0,                      0,                      0,                 5.6341,                      0,             0.00074647,             0.00074647,             0.00074647
                    235,                      0,                 8.3077,                      0,                      0,                      0,                      0,                      0,                      0,                 5.6341,                      0,             0.00074489,             0.00074489,             0.00074489
                    236,                 1.0879,                 8.8959,                 0.3446,                      0,                      0,                      0,                      0,                      0,                 5.5482,                      0,             0.00074332,             0.00074332,             0.00074332
                    237,                      0,                 8.2412,                      0,                      0,                      0,                      0,                      0,                      0,                 5.5482,                      0,             0.00074175,             0.00074175,             0.00074175
                    238,                 1.0543,                 9.2031,                 0.8669,                      0,                      0,                      0,                      0,                      0,                 5.5482,                      0,             0.00074018,             0.00074018,             0.00074018
                    239,                 1.5533,                 9.2451,                0.81107,                      0,                      0,                      0,                      0,                      0,                 5.5482,                      0,             0.00073861,             0.00073861,             0.00073861
                    240,                 1.6264,                 9.0921,                0.44804,                      0,                      0,                      0,                      0,                      0,                 5.4682,                      0,             0.00073704,             0.00073704,             0.00073704
                    241,                0.49197,                 8.4623,                0.28245,                      0,                      0,                      0,                      0,                      0,                 5.4682,                      0,             0.00073547,             0.00073547,             0.00073547
                    242,                0.59647,                 8.4423,                0.33957,                      0,                      0,                      0,                      0,                      0,                 5.4682,                      0,             0.00073389,             0.00073389,             0.00073389
                    243,                      0,                 8.0829,                      0,                      0,                      0,                      0,                      0,                      0,                 5.4682,                      0,             0.00073232,             0.00073232,             0.00073232
                    244,                      0,                  8.107,                      0,                      0,                      0,                      0,                      0,                      0,                 5.3884,                      0,             0.00073075,             0.00073075,             0.00073075
                    245,                 1.7221,                 11.133,                 1.1598,                      0,                      0,                      0,                      0,                      0,                 5.3884,                      0,             0.00072918,             0.00072918,             0.00072918
                    246,                      0,                 8.0106,                      0,                      0,                      0,                      0,                      0,                      0,                 5.3884,                      0,             0.00072761,             0.00072761,             0.00072761
                    247,                0.84757,                 8.4385,                0.50615,                      0,                      0,                      0,                      0,                      0,                 5.3884,                      0,             0.00072604,             0.00072604,             0.00072604
                    248,                 1.6706,                 9.0013,                 0.9622,                      0,                      0,                      0,                      0,                      0,                 5.3298,                      0,             0.00072447,             0.00072447,             0.00072447
                    249,                 2.3293,                 10.293,                 1.8928,                      0,                      0,                      0,                      0,                      0,                 5.3298,                      0,              0.0007229,              0.0007229,              0.0007229
                    250,                  1e-05,                 7.8377,                      0,                      0,                      0,                      0,                      0,                      0,                 5.3298,                      0,             0.00072132,             0.00072132,             0.00072132
                    251,                      0,                 7.8574,                      0,                      0,                      0,                      0,                      0,                      0,                 5.3298,                      0,             0.00071975,             0.00071975,             0.00071975
                    252,                 1.0959,                 8.5108,                0.61679,                      0,                      0,                      0,                      0,                 2.7721,                 7.1222,                 1.2208,             0.00071818,             0.00071818,             0.00071818
                    253,                      0,                 7.7658,                      0,                      0,                      0,                      0,                      0,                 2.7721,                 7.1222,                 1.2208,             0.00071661,             0.00071661,             0.00071661
                    254,                 1.8725,                 8.9217,                 1.1179,                      0,                      0,                      0,                      0,                 2.7721,                 7.1222,                 1.2208,             0.00071504,             0.00071504,             0.00071504
                    255,                0.70072,                 8.2058,                0.29263,                      0,                      0,                      0,                      0,                 2.7721,                 7.1222,                 1.2208,             0.00071347,             0.00071347,             0.00071347
                    256,                 1.6094,                 8.5181,                0.83612,                    0.1,                0.11111,                0.06705,                0.00671,                 3.9234,                 4.9164,                 4.3883,              0.0007119,              0.0007119,              0.0007119
                    257,                 3.7061,                  9.894,                 1.4049,                    0.1,                0.11111,                0.06705,                0.00671,                 3.9234,                 4.9164,                 4.3883,             0.00071033,             0.00071033,             0.00071033
                    258,                0.56248,                 8.0408,                0.18559,                    0.1,                0.11111,                0.06705,                0.00671,                 3.9234,                 4.9164,                 4.3883,             0.00070875,             0.00070875,             0.00070875
                    259,                 3.9654,                 8.0947,                 2.3516,                    0.1,                0.11111,                0.06705,                0.00671,                 3.9234,                 4.9164,                 4.3883,             0.00070718,             0.00070718,             0.00070718
                    260,                 5.7906,                  8.676,                  3.134,                    0.1,                0.11111,                0.06705,                0.00671,                  4.091,                 6.9719,                 3.3471,             0.00070561,             0.00070561,             0.00070561
                    261,                 2.4211,                 9.3818,                0.80913,                    0.1,                0.11111,                0.06705,                0.00671,                  4.091,                 6.9719,                 3.3471,             0.00070404,             0.00070404,             0.00070404
                    262,                      0,                  7.837,                      0,                    0.1,                0.11111,                0.06705,                0.00671,                  4.091,                 6.9719,                 3.3471,             0.00070247,             0.00070247,             0.00070247
                    263,                 2.8775,                 8.6898,                 1.7284,                    0.1,                0.11111,                0.06705,                0.00671,                  4.091,                 6.9719,                 3.3471,              0.0007009,              0.0007009,              0.0007009
                    264,                0.01751,                 7.7244,                0.00703,                    0.1,                0.11111,                0.06705,                0.00671,                 3.8644,                  7.011,                 2.5071,             0.00069933,             0.00069933,             0.00069933
                    265,                  3e-05,                 7.5755,                  1e-05,                    0.1,                0.11111,                0.06705,                0.00671,                 3.8644,                  7.011,                 2.5071,             0.00069776,             0.00069776,             0.00069776
                    266,                0.92616,                 8.1807,                0.33378,                    0.1,                0.11111,                0.06705,                0.00671,                 3.8644,                  7.011,                 2.5071,             0.00069618,             0.00069618,             0.00069618
                    267,                0.85068,                 8.0559,                0.26743,                    0.1,                0.11111,                0.06705,                0.00671,                 3.8644,                  7.011,                 2.5071,             0.00069461,             0.00069461,             0.00069461
                    268,                      0,                 7.5833,                      0,                    0.1,                0.11111,                0.06705,                0.00671,                  4.426,                 7.7153,                 2.4623,             0.00069304,             0.00069304,             0.00069304
                    269,                 1.4412,                 8.0651,                0.79386,                    0.1,                0.11111,                0.06705,                0.00671,                  4.426,                 7.7153,                 2.4623,             0.00069147,             0.00069147,             0.00069147
                    270,                      0,                 7.4325,                      0,                    0.1,                0.11111,                0.06705,                0.00671,                  4.426,                 7.7153,                 2.4623,              0.0006899,              0.0006899,              0.0006899
                    271,                0.00658,                 7.4547,                0.00229,                    0.1,                0.11111,                0.06705,                0.00671,                  4.426,                 7.7153,                 2.4623,             0.00068833,             0.00068833,             0.00068833
                    272,                0.06154,                 7.4825,                0.02019,                    0.1,                0.11111,                0.06705,                0.00671,                 6.5733,                 9.5934,                 3.4005,             0.00068676,             0.00068676,             0.00068676
                    273,                0.02546,                 7.3212,                0.00878,                    0.1,                0.11111,                0.06705,                0.00671,                 6.5733,                 9.5934,                 3.4005,             0.00068519,             0.00068519,             0.00068519
                    274,                      0,                  7.279,                      0,                    0.1,                0.11111,                0.06705,                0.00671,                 6.5733,                 9.5934,                 3.4005,             0.00068361,             0.00068361,             0.00068361
                    275,                 1.8368,                  8.361,                0.84872,                    0.1,                0.11111,                0.06705,                0.00671,                 6.5733,                 9.5934,                 3.4005,             0.00068204,             0.00068204,             0.00068204
